_id,description,price,sqmprice,area,year
41802982,"Flot klassisk rødstensvilla beliggende til attraktiv villavej i et af Sorøs gamle kvarterer med gå- og cykelafstand til skoler, daginstitutioner, sportsfaciliteter, gode indkøbsmuligheder m.v. Ligeledes kort afstand til den skønne natur ved de 3 søer og de omkringliggende skove. Cykelafstand til Sorø Station og få min. kørsel til motorvejstilkørslen.Hyggelig anlagt have i to niveauer med bl.a. skønt vestvendt terrasseområde, græsplæne og en ekstra terrasse i det bagerste af haven mod vest. Enkel anlagt forhave med flot flisebelægning og holdeplads til to biler. Endvidere carport, overdækning og udhus.Huset ligger få skridt til det lille naturområde Galgebakken med bl.a. legeplads.Boligen fremtræder i velholdt stand med flotte oprindelige fyrretræsgulve i de fleste opholdsrum. God tør og anvendelig kælder med god loftshøjde, omfangsdræn og opvarmede isolerede gulve. Opvarmning ved kondenserende naturgasfyr fra 2015. Der er planlagt fjernvarme i området i 2024. Kloaksystemet er forberedt for fremtidig separering på egen grund.Boligen indeholder: Entré med trappe til 1. sal. Dejlig lys stue. Stor stue og alrum ud i ét med udgang til terrasse og haven. Flot moderne Svane-køkken fra 2014 med Quooker. Fordelingsgang med en centralt placeret brændeovn. Nydeligt toilet med terrazzogulv. 1. sal: Stort soveværelse med skabsvæg. 2 gode værelser. Pænt lyst badeværelse med bruseniche og bordarrangement. Kælder: Trapperum. Bryggers. To store hobbyrum. Viktualierum. Depotrum.En virkelig hyggelig og stemningsfyldt ejendom med en rigtig god og central beliggenhed.Sorø er kendt for sine naturskønne omgivelser med mange søer og skove. Sorø har en central beliggenhed på Sjælland. God infrastruktur med bl.a. motorvejsforbindelse til København og Fyn/Jylland samt tog hver ½ time til såvel København som Fyn/Jylland. Byen byder på alle indkøbsmuligheder, Akademihaven, gymnasium, daginstitutioner samt både privat skole og offentlige folkeskoler. Hertil kommer kulturaktiviteter i form af biograf, kulturcafé, muséer samt mange sportsklubber, foreninger m.v. Sorø Golfklub og det naturskønne område ved Tystrup Sø og Susåen ligger godt 4 km syd for Sorø.",3.195.000,2.639,144,1940
41803178,"Dejligt rækkehus beliggende i det attraktive og børnevenlige kvarter Krongården i Sorøs sydlige del - Frederiksberg - tæt ved skole, sportsområde, børnepasning, gode indkøbsmuligheder, stationen, Sønderskoven og Sorø Sø.Boligen er godt indrettet med bl.a. køkken i åben forbindelse med stor lys stue og 3 gode værelser. Fornuftig opvarmning ved naturgasfyr. Endvidere carport og udhus. Dejlig sydvendt have med stort terrasseområde og græsplæne med god plads til leg og boldspil. Indeholder: Entré med trappe til 1. sal. Pænt køkken i åben forbindelse med stuen. Fra stuen er der udgang til sydvendt terrasse og haven. Nydeligt toilet. Godt bryggers. 1. sal: Soveværelse med skabe og adgang til badeværelse med bordarrangement og bruseniche. 2 gode værelser med skabe. Kom og oplev dette dejlige halve dobbelthus med en super god beliggenhed.Sorø er kendt for sine naturskønne omgivelser med mange søer og skove. Sorø har en central beliggenhed på Sjælland. God infrastruktur med bl.a. motorvejsforbindelse til København og Fyn/Jylland samt tog hver ½ time til såvel København som Fyn/Jylland. Byen byder på alle indkøbsmuligheder, Akademihaven, gymnasium, daginstitutioner samt både privat skole og offentlige folkeskoler. Hertil kommer kulturaktiviteter i form af biograf, kulturcafé, muséer samt mange sportsklubber, foreninger m.v. Sorø Golfklub og det naturskønne område ved Tystrup Sø og Susåen ligger godt 4 km syd for Sorø.",,110.000,104,1988
41803005,"Her lå en gang en mølle – i dag en hel unik ejendom beliggende højt hævet over naboerne og med udsigt til alle sider. Herfra er der overblik, fredeligt, roligt og ingen nysgerrige indkig og alligevel lige midt i byen.Ejendommen byder på energirigtig opvarmning med fjernvarme. Boligen er beliggende på en børnevenlig, lukket villavej i et af Sorøs gamle kvarterer med gå- og cykelafstand via stisystem til skoler, daginstitutioner, sportsfaciliteter, gode indkøbsmuligheder m.v. Endvidere kort afstand til den skønne natur ved de 3 søer og de omkringliggende skove. Cykelafstand til Sorø Station og få minutters kørsel til motorvejstilkørslen.Villaen, der er særdeles velplejet, er oprindeligt opført i 1935, men om- og tilbygget først i 2000 med en charmerende, stor 5-kantet karnap i 3 etager. Samtidigt er vinduerne skiftet og der er lagt et flot glaseret tegltag, facaden filset op og boligen er moderniseret indvendigt.Boligen, der fremtræder lys og utrolig spændende, indeholder: Entré med trappe til 1. sal og nedgang til en god opvarmet kælder samt et gæstetoilet. I stueplan findes tillige et flot køkken med åbent alrum og udgang til terrassen mod øst og morgensol - en dejlig stue, der går ud i karnap med havedør ud til skøn sydvendt terrasse. Fra stuen desuden adgang via vinkeltrappe til 1. salen samt mulighed for genetablering af værelse, der i dag er inddraget i stuen. På førstesalen er endnu en stue med karnap og skøn udsyn over byen, et dejlig lyst badeværelse, stort soveværelse med skabsvæg og indbygget reol samt et værelse. God anvendelig kælder med bryggers, to depotrum, stort motionsrum, baderum med spa og direkte adgang til sauna. Haven er et kapitel for sig selv. Anlagt i flere planer, et lille bassin hvor de gamle møllesten indgår samt flere smukke stensætninger, stauder, prydtræer og frugttræer. En smuk og velpasset have som spiller op til husets kvalitet. På det høje niveau er der rundt om villaen anlagt et terrasseområde, så man kan nyde solen hele dagen, fra om morgenen til den går ned om aftenen. Dobbelt carport samt et redskabs- og brændeskur. Et lille drivhus fuldender denne skønne villa, hvortil du får adgang via specialdesignede smedejernslåge samt gelænder og en rustik adgangstrappe af ældre brosten.Her kan du være dig selv i en spændende og velpasset ejendom, som sjældent kommer til salg og som ingen andre har.Sorø er kendt for sine naturskønne omgivelser med mange søer og skove. Sorø har en central beliggenhed på Sjælland. God infrastruktur med bl.a. motorvejsforbindelse til København og Fyn/Jylland samt tog hver ½ time til såvel København som Fyn/Jylland. Byen byder på alle indkøbsmuligheder, Akademihaven, gymnasium, daginstitutioner samt både privat skole og offentlige folkeskoler. Hertil kommer kulturaktiviteter i form af biograf, kulturcafé, muséer samt mange sportsklubber, foreninger m.v. Sorø Golfklub og det naturskønne område ved Tystrup Sø og Susåen ligger godt 4 km syd for Sorø.",4.295.000,3.099,180,1935
41802991,"Den perfekte ejendom til familien, som drømmer om at bo i en charmerende bolig i naturskønne omgivelser og alligevel tæt på byen.Her er cykelafstand til Sorøs sydlige del Frederiksberg, som byder på gode indkøbsmuligheder, skole, idrætsområde, daginstitutioner og stationen.Flot anlagt have med økologisk dyrket urtehave, hyggeligt terrasseområde og orangeri med flot udsigt til marker og skoven. Endvidere carport, drivhus samt integreret udhus.Beboelsen fremtræder i virkelig god stand og er opført i bindingsværk med flot stråtag. Her er installeret solcelleanlæg til egen elproduktion samt solvarme til det varme vand. Opvarmes med naturgasfyr, som kan suppleres med brændeovn efter behov. Flot energimærke B. Der er installeret fibernet.Boligen indeholder: Entré. Flot lyst køkken fra 2010 i åben forbindelse med alrum og stue. Dejlig stor stue med brændeovn og trappe til 1. sal. Fordelingsgang med udgang til haven. Stue med et imponerende vinduesparti til haven. Soveværelse. Pænt badeværelse fra 2013 med bruseniche og badekar. Bryggers med udgang til integreret udhus med ekstra disponibelt rum. 1. sal: Repos. 3 gode værelser. Pænt badeværelse. Depotrum. Kom og oplev denne skønne ejendom og den fantastiske beliggenhed.Sorø er kendt for sine naturskønne omgivelser med mange søer og skove. Sorø har en central beliggenhed på Sjælland. God infrastruktur med bl.a. motorvejsforbindelse til København og Fyn/Jylland samt tog hver ½ time til såvel København som Fyn/Jylland. Byen byder på alle indkøbsmuligheder, Akademihaven, gymnasium, daginstitutioner samt både privat og offentlige folkeskoler. Hertil kommer kulturaktiviteter i form af biograf, kulturcafé, muséer m.v. Sorø Golfklub og det naturskønne område ved Tystrup Sø og Susåen ligger lige syd for ejendommen.",2.895.000,2.838,226,1877
41803164,"Flot istandsat villa beliggende på lukket villavej med stor have. Villaen er beliggende tæt ved Pedersborg Skole, rekreative naturområder og med kort afstand til indkøb og motorvejstilkørsel.(Sælger er ved at få lavet de nævnte ting i rapporterne mht. tag, indækninger, el samt afløb/radonsikring ved rør i badeværelse i kælder)En virkelig skøn og flot moderniseret villa, hvor stilen er gennemført fra kælder til 1. sal.Enkel anlagt forhave med indgang til huset og separat kælderindgang. Dejlig stor have bag huset der byder på hyggelig overdækket terrasse og en have med med mange frugttræer og buske. Fin garage og udhus. Solceller på taget til el.Villaen er indrettet med entre hvor der er trappe til 1.sal og kælder. Flot moderniseret toilet. Stort køkken med direkte udgang terrasse og den store have og i åben forbindelse med spisestuen. Spisestuen er åbnet op til den hyggelige stue med brændeovn. Både spisestue og opholdsstue er præget af et super godt lysindfald pga. de mange vinduer der samtidig giver udsigt til det grønne område på den anden side af vejen. Fra spisestuen er der direkte adgang til lys udestue. 1. salen er indrettet med stor fordelingsgang med skabsplads på hele den ene væg. Soveærelse med altan. 2 gode værelser. Flot badeværelse der er ført i samme stil som toilet i stueetagen. Stor istandsat højloftetkælder med mange anvendelsesmuligheder. Den indeholder stor entre som er åben til stort disponibelt rum samt lækkert badeværelse med vaskemaskine, tørretumbler samt fritstående badekar.Sorø er kendt for sine naturskønne omgivelser med mange søer og skove. Sorø har en central beliggenhed på Sjælland. God infrastruktur med bl.a. motorvejsforbindelse til København og Fyn/Jylland samt tog hver ½ time til såvel København som Fyn/Jylland. Byen byder på alle indkøbsmuligheder, Akademihaven, gymnasium, daginstitutioner samt både privat skole og offentlige folkeskoler. Hertil kommer kulturaktiviteter i form af biograf, kulturcafé, muséer samt mange sportsklubber, foreninger m.v. Sorø Golfklub og det naturskønne område ved Tystrup Sø og Susåen ligger godt 4 km syd for Sorø.",2.398.000,2.461,135,1950
41803133,"Den perfekte ejendom til familien, som drømmer om at bo i naturskønne omgivelser og alligevel tæt på byen.Pæn og velholdt villa med hyggelig have beliggende tæt ved Grydebjerg Skov og de smukke naturområder ved Pedersborg Sø og Sorø Sø. Her er kort afstand til daginstitutioner samt cykelafstand til skole og Sorø centrum. Få min. kørsel til motorvejstilkørslen.Hyggelig have med overdækket terrasse og græsplæne. Endvidere carport og isoleret hobbyrum med indlagt el. Boligen er indrettet med dejlige lyse rum og fremtræder i pæn stand. Fornuftig opvarmning ved varmepumpe (luft til vand), som kan suppleres med brændeovn efter behov. Der er intalleret fibernet.Indeholder: Entré med garderobe. Dejlig stor lys stue med udgang til terrasse og haven. Pænt og godt indrettet køkken med smart spiseplads. Køkkenet er moderniseret i 2017. Gæstetoilet med gulvvarme. I forskudt plan findes: Soveværelse med garderobe. Godt værelse. Walk in closet, som nemt kan genindrettes til et ekstra værelse. Nydeligt badeværelse med bruseniche, kar og opvarmet gulv. Kælder: Stort lyst hobbyrum. Disponibelt rum. Bryggers. Viktualierum. Sorø er kendt for sine naturskønne omgivelser med mange søer og skove. Sorø har en central beliggenhed på Sjælland. God infrastruktur med bl.a. motorvejsforbindelse til København og Fyn/Jylland samt tog hver ½ time til såvel København som Fyn/Jylland. Byen byder på alle indkøbsmuligheder, Akademihaven, gymnasium, daginstitutioner samt både privat skole og offentlige folkeskoler. Hertil kommer kulturaktiviteter i form af biograf, kulturcafé, muséer samt mange sportsklubber, foreninger m.v. Sorø Golfklub og det naturskønne område ved Tystrup Sø og Susåen ligger godt 4 km syd for Sorø.",1.445.000,2.094,115,1972
41803115,"Boligen er klar til indflytning pr. 01.06.2022.Pæn villa i 1-plan med en god central beliggenhed i Sorøs sydlige del - Frederiksberg - tæt ved skole, sportsområde, børnepasning, gode indkøbsmuligheder, stationen, Sønderskoven og Sorø Sø.Hyggelig have med vest terrasse, græsplæne og urteområde. Endvidere god udhusplads, drivhus samt indkørsel med holdeplads til flere biler. Boligen er godt indrettet og har pæne fyrretræsgulve i de fleste opholdsrum. Opvarmning ved naturgasfyr som kan suppleres med pilleovn.Indeholder: Entré. Dejlig stue med pilleovn. Moderne køkken fra 2019 med hvide låger. Pænt badeværelse med bordarrangement, bruseniche og gulvvarme. 3 værelser. Bryggers med bordarrangement med hvide låger.Sorø er kendt for sine naturskønne omgivelser med mange søer og skove. Sorø har en central beliggenhed på Sjælland. God infrastruktur med bl.a. motorvejsforbindelse til København og Fyn/Jylland samt tog hver ½ time til såvel København som Fyn/Jylland. Byen byder på alle indkøbsmuligheder, Akademihaven, gymnasium, daginstitutioner samt både privat skole og offentlige folkeskoler. Hertil kommer kulturaktiviteter i form af biograf, kulturcafé, muséer m.v. Sorø Golfklub og det naturskønne område ved Tystrup Sø og Susåen ligger godt 4 km syd for Sorø.",1.495.000,2.800,112,1939
41802983,"Den perfekte ejendom til familien, som drømmer om at bo i naturskønne omgivelser og alligevel tæt på byen.Ejendommen er beliggende på kanten af Sorøs sydlige del – Frederiksberg – med trafiksikker cykelafstand til Frederiksberg nye skole, sportsområde, daginstitutioner, stationen, gode indkøbsmuligheder samt de naturskønne omgivelser ved både Horsebøg, Feldskoven og Sorø Sø. Der er ca. 10 min. kørsel til motorvejstilkørslen.Hyggelig anlagt have med skøn delvist overdækket terrasseområde samt græsplæne. Enkel anlagt forhave med holdeplads til flere biler. Endvidere er der et godt udhus på 10 kvm samt et stort isoleret udhus på 27 kvm fra 2020 med mange anvendelsesformål.Ejendommen fremtræder i pæn stand med moderne køkken/alrum, to badeværelser samt et imponerende stueareal. 1. salen er med loft til kip og synlige bjælker. Der er mulighed for etablering af et ekstra værelse i stueplan. Her er installeret solpaneler til det varme vand og huset opvarmes primært ved kondenserende oliefyr.Boligen indeholder: Entré. Moderne køkken/alrum med lyse elementer og udgang til overdækket terrasse mod syd. Viktualierum. Dejlig stor lys stue med god plads til en hjemmearbejdsplads. Skøn stue i forskudt plan med udgang til terrasse og haven mod vest. Soveværelse. Flot istandsat badeværelse med bordarrangement og bruseniche. Godt bryggers. 1. sal: Repos. Stort soveværelse. Walk in-closet. Nydeligt badeværelse med bordarrangement og bruseniche. Sorø er kendt for sine naturskønne omgivelser med mange søer og skove. Sorø har en central beliggenhed på Sjælland. God infrastruktur med bl.a. motorvejsforbindelse til København og Fyn/Jylland samt tog hver ½ time til såvel København som Fyn/Jylland. Byen byder på alle indkøbsmuligheder, Akademihaven, gymnasium, daginstitutioner, både privat og offentlige folkeskoler. Hertil kommer kulturaktiviteter i form af biograf, kulturcafé, muséer m.v. Sorø Golfklub og det naturskønne område ved Tystrup Sø og Susåen ligger godt 4 km syd for Sorø.",2.195.000,2.040,180,1905
41803166,"Drømmer du om at bo i en smuk arkitektonisk villa med en skøn have lige ved Sønderskoven og Sorøs skønne natur, så er denne ejendom det helt rigtige valg.Beliggenheden er helt i top til lukket vej på en af Sorøs mest attraktive villaveje i det gamle kvarter i centrum. Området byder på et utal af gå-, løbe- og cykelture i de naturskønne omgivelser. Her er gåafstand til skoler, daginstitutioner, byens butikker, bibliotek, byens søsportsklubber, Akademihaven m.v. Cykelafstand via skoven til Sorø Station og få minutter til motorvejstilkørslen.Skøn og flot anlagt have med hyggeligt vandspejl og stor sydvendt træterrasse i niveau med stueplan. Enkel anlagt forhave med holdeplads. Endvidere praktisk overdækning til cykler samt god garage.Her er passet godt på boligen. Taget på den oprindelig del er skiftet i ca. 1995. Taget på anneks er fra 2001. Huset er indrettet med dejlige store lyse rum, flotte trægulve og en smuk muret pejs i den ene stue. God tør og anvendelig kælder. Her er et meget fornuftigt energiforbrug med solcelleanlæg til elproduktion samt opvarmning ved fjernvarme, som kan suppleres med pejs og brændeovn i stueplan. Der er installeret varmepumpe i kælderen.Indeholder: Hall med flot trappe til 1. sal. Hyggelig pejsestue. Stor lys stue med brændeovn samt udgang til terrasse og haven. Pænt ældre spisekøkken med hvide låger. Separat voksenafdeling med: Kontor. Soveværelse med udgang til haven. Stilfuldt badeværelse med bordarrangement og bruseniche. 1. sal: Stor repos. Soveværelse med udgang til vestvendt altan. 2 gode værelser. Nydeligt badeværelse med bordarrangement og bruseniche. Kælderplan: Trapperum. 2 hobbyrum. Viktualierum. Værksted. Badeværelse med brus. Bryggers med udgang til haven.En virkelig flot arkitektonisk perle med en helt suveræn beliggenhed.Sorø er kendt for sine naturskønne omgivelser med mange søer og skove. Sorø har en central beliggenhed på Sjælland. God infrastruktur med bl.a. motorvejsforbindelse til København og Fyn/Jylland samt tog hver ½ time til såvel København som Fyn/Jylland. Byen byder på alle indkøbsmuligheder, Akademihaven, gymnasium, daginstitutioner samt både privat skole og offentlige folkeskoler. Hertil kommer kulturaktiviteter i form af biograf, kulturcafé, muséer m.v. Sorø Golfklub og det naturskønne område ved Tystrup Sø og Susåen ligger godt 4 km syd for Sorø.",5.875.000,4.025,216,1925
41802955,"Den perfekte ejendom til familien, som drømmer om at bo i naturskønne omgivelser og med gode muligheder for heste- eller anden dyrehold, eller måske du drømmer om din egen lille juletræsproduktion.Beliggenheden er helt i top i kuperet og skovrigt naturområde mellem Sorø og Slagelse med kun ca. 5 min. kørsel til Sorøs sydlige del Frederiksberg, som byder på daginstitutioner, skole, sportsområde, gode indkøbsmuligheder, stationen m.v. Der er også kort afstand til Vestmotorvejen, hvor København og Odense kan nås inden for ca. 1 time. Der er skolebus til Frederiksberg Skole.Dejlig stor grund på ca. 1,8 ha med stengærde direkte til Nyrup Skov, hvor der er gode ridemuligheder ved indløsning af ridetegn. I forbindelse med beboelsen er der en gårdsplads og en stor flisebelagt gårdterrasse. Her er anlagt en parklignende have med egen sø, samt to store indhegninger med en mindre juletræsproduktionen.Ejendommen fremstår i en meget fin stand med flot sortglaseret tegltag, gode vinduer, flotte gulve og synlige bjælker i flere rum. Her er en god anvendelig udbygning med bl.a. integreret carport, garage, værksted, grovkøkken/bryggers samt et stort isoleret hobbyrum. Billig og energirigtig opvarmning ved jordvarme/varmepumpe. Der er installeret fibernet.Indeholder: Entré. Hyggelig stor stue med udgang til vestvendt terrasse. Fra stuen er der dobbelte franske døre til moderne køkken/alrum med flot lyst og godt indrettet køkken. Køkkenindgang med direkte forbindelse til gårdterrassen. Voksenafdeling med soveværelse og eget badeværelse. I forbindelse med entréen er der et pænt badeværelse, to værelser og trappe til et stort soveværelse på 1. sal.En virkelig skøn ejendom med en helt fantastisk have og beliggenhed.Sorø er kendt for sine naturskønne omgivelser med mange søer og skove. Sorø har en central beliggenhed på Sjælland. God infrastruktur med bl.a. motorvejsforbindelse til København og Fyn/Jylland samt tog hver ½ time til såvel København som Fyn/Jylland. Byen byder på alle indkøbsmuligheder, Akademihaven, gymnasium, daginstitutioner samt både privat skole og offentlige folkeskoler. Hertil kommer kulturaktiviteter i form af biograf, kulturcafé, muséer m.v. Sorø Golfklub og det naturskønne område ved Tystrup Sø og Susåen ligger godt 4 km syd for Sorø.",4.995.000,2.683,150,1885
42901534,"Alle disse drømme kan I nu realisere i denne velholdte bolig, som I tidligst kan overtage 1.8.2022.Boligen indeholder entré i åben forbindelse med køkkenet med HTH køkkenskabe, gråt klinkegulv med varme og ludbehandlet fyrretræsloft. Desuden vestvendt stue med lamel-parketgulv, hvidmalet træloft og trappe til 1. sal. Fra stuen kan I nyde den vidtstrakte udsigt over åbne marker. Her er endnu en øst- og vestvendt stue med lamelparketgulv, ludbehandlet fyrretræsloft og brændeovn - og i får samme udsigt fra denne stue. Endvidere badeværelse med bruseniche og klinkegulv med varme.Den velindrettede 1. sal indeholder alrum/stue (evt. værelse) med fyrretræsgulv og hvidmalet træloft, stort børneværelse med fyrretræs-plankegulv og ludbehandlet fyrretræsloft, soveværelse med gulvtæppe og skabsvæg med 4 indbyggede HTH-skabe samt et praktisk pulterrum til opbevaring af f.eks. kufferter, julepynt m.m.Varmekilden er et BAXI pillefyr (2012), der er installeret i et udhus, hvor der også er en tank til træpiller i et særskilt rum.Her er endnu et udhus med hobbyværksted og i forbindelse med dette en udestue og en carport. Til opbevaring af brænde er der opført et brændeskur. I landsbyen, hvor der efterhånden også er en del tilflyttende børnefamilier, er der en idrætsforening, der anvender en nedlagt skoles gymnastiksal til bl.a. bordtennis og badminton og ved denne nedlagte skole en fodboldbane. I landsbyen afholdes der en årlig ""Flinterup-fest"" samt et årligt loppemarked.Til Vestmotorvejen ved Sorø er der ca. 8 km og til Vestmotorvejen ved Ringsted ca. 13 km - og til indkøbsmuligheder i Stenlille er der ca. 6 km.I Stenlille er der indkøbsmuligheder i FAKTA og i en næsten ny stor REMA1000 butik, og der er station med togforbindelser til København og Holbæk via Tølløse samt til Slagelse - og bussen kører både til Sorø, Slagelse og Holbæk.  I Stenlille er der et rigt foreningsliv, bl.a. ""Liv i Stenlille"", der arrangerer en årlig halfest samt Stenlille HH&B, der bl.a. forestår det årlige arrangement ""Sjov i gaden"" i uge 34 med bl.a. den meget populære ""drengerøvsaften"" med amerikanerbiler, veteranbiler og motorcykler - og stort morgenbord på Hovedgaden om lørdagen. Her er også skole, sportshal, idrætsanlæg, børnehave og vuggestue, bager, XL Byg, lægehus, tandlæge og apotek.LYDER DET IKKE BARE RIGTIG GODT? MEN OPLEV BOLIGEN MED ""EGNE ØJNE""!",1.495.000,1.991,171,1880
69208868,"Lystejendom på 17 ha. med fredet egekrat.Idyllisk og fredeligt beliggende fritidslandbrug, med 15 ha fredet egekrat, og 2 ha græs. Flotte omgivelser med 2 søer. Fred og ro med stor bestand af vildt. Bygningssættet består af en træbeklædt bolig på 209 m² fordelt på 2 plan med sydvendt have og overdækket terrasse. I udbygningerne er der indrettet flot værksted, hestehold til 3-4 heste, oplagring og fastbrændselsfyr og varmepumpe. Der er mulighed for mange aktiviteter.  Kun 6 km til Spjald skole samt 6 km til indkøb i Videbæk.En spændende ejendom med flot natur og en bolig med god plads. Brejning egekrat, der dækker ca. 45 ha, er et af de største i Vestjylland. Allerede i 1919 blev krattet fredet for at sikre den helt specielle natur. På vandreture gennem krattet kan man opleve mange forskellige slags skov. Udsnit fra brochuren: ”Vandreture – Brejning Egekrat” fra sep. 2008.",3.650.000,1.792,209,1913
69208742,"Centralt beliggende etplansvilla i attraktivt kvarter i Spjald. Kun få minutters gang fra idrætshal, grønt område, legeplads, skole, indkøb og byens øvrige faciliteter. Villaen er opført på en 897 m² stor grund med en dejlig velanlagt have. Opført i 1969 og har et boligareal på 127 m² som bl.a. er indrettet med 3 gode soverum, stor stue med udgang til sydvendt terrasse, badeværelse med gulvvarme samt køkken. Fremtræder i pæn og oprindelig stand. Taget er skiftet for ca. 10 år siden. Fra huset er der direkte adgang til værksted og garage.   Indeholder: Stor STUE med godt lysindfald fra stort sydvendt vinduesparti. God plads til sofa- og spisebordsarrangement samt udgang til terrasse. Oprindeligt KØKKEN med spiseplads. God mulighed for at åbne op ind til STUEN og lave et stort KØKKEN/ALRUM. BADEVÆRELSE med klinker og gulvvarme. Stort SOVEVÆRELSE med skabsvæg. 2 gode VÆRELSER. BRYGGERS med udgang til haven.",845.000,1.289,127,1969
69503965,"I et roligt og børnevenligt villakvarter i Hover ligger denne velholdte villa, som er opført i 1970. Villaen præsenterer sig udefra i et klassisk udtryk med sit mørke eternittag, røde murværk og dens hvide træ vinduer. Boligen fremstår som en rummelig og velholdt bolig, som henvender sig til såvel førstegangskøberen som for børnefamilien eller parret, hvor børnene er fløjet fra reden. Planløsningen er værd at fremhæve. Inden døre byder boligen på 175 kvadratmeter som blandt andet tilgodeser børnefamilien med et rummeligt opholdsmiljø bestående af en generøs stue i forbindelse med det funktionelle spisekøkken. Her er store vinduespartier som lader dagslyset strømme ind i huset. Ydermere byder boligen på en pæn entré kombineret med bryggers med håndvask og vaskefaciliteter, et stort soveværelse, et stort badeværelse med gulvvarme, fire gode værelser og endnu et fint badeværelse.Haven er fint anlagt med en veltrimmet græsplæne, og er generelt nem at holde. Her er skønne terrassepartier med både morgen- og aftensol. Til boligen hører en fin garage med en dyb grav og et redskabsrum.Villaen er fredeligt beliggende i Hover med både et godt børnehus og gode fritidsmuligheder lige ved hånden, ligesom de korte afstande til både Hoverdal plantage og Hover Ådal bestemt er værd at nævne. Hvad angår indkøb, kan disse foretages i nabobyen Spjald efter kun ca. 8 min kørsel.Vi glæder os til at vise Skærmbjerg 14 frem for dig!",795.000,1.369,175,1970
69207325,"Rødstensbungalow med hyggelig have beliggende centralt i Spjald få minutters gang fra svømmehal, hallen, skole, institutioner og indkøb. Huset er opført i 1942 og fremstår pænt og velholdt. Bl.a. kan fremhæves nyt el i køkken og stue, efterisoleret, mur mod syd er omfuget, stor stue og nyere køkken. Huset er opført på en 459 m² stor grund med ugeneret have mod nordvest med 2 gode terrasser og læforhold samt redskabsskur på 8 m².Boligarealet er på i alt 60 m² + 60 m² gode tør kælder med flere disp. rum med varme, som ejeren pt. anvender til værelser.Indeholder: Arbejdsvenligt KØKKEN med lyst inventar, linoleumsgulv, dejlig kig til haven, god bord- og skabsplads. Dejlig STUE med et godt lysindfald fra vinduer mod syd, plankegulve, malet panelloft, god plads til spisebord- og sofaarrangement. Rummelig FORGANG med plads til garderobe. TOILET med linoleumsgulv.Kælder: Stort DISP. RUM med varme, tæppe og faste skabe som ejeren pt. bruger til SOVEVÆRELSE. DISP. RUM med varme og faste tæppe som ejeren pt. bruger til VÆRELSE. Stort vaskerum med klinker, bordarrangement med skabe, plads til vaskemaskine, udgang til haven og muret bruseniche. Rummligt VIKTUALIERUM med betongulv.",445.000,7.417,60,1942
69207284,"Få minutters gang fra grønt område, legeplads, skole, fritidsfaciliteter, indkøb og byens øvrige faciliteter. Villaen er opført i 1978, løbende moderniseret og fremstår i dag lys og indflytningsklar. Træ/alu. vinduer fra 2012 og køkken fra 2017 med gulvvarme. Villaen er opført på en 904 m² stor grund med ugeneret have mod syd. Haven er udlagt i græs, nem at holde og med god solterrasse mod syd. Boligarealet er på i alt 178 m² + 56 m² god kælder med vaskerum og 2 gode rum. Flisebelagt indkørsel med carport på 40 m² med redskabsrum.          Indeholder:Stort dejligt KØKKEN/ALRUM og STUE ud i et. Flot Ikea køkken fra 2017 med masser af skuffer og god bordplads. Stor spiseplads og udgang til sydvendt terrasse. Hyggelig stue med god plads til familiens hygge foran brændeovnen. Alrummet er med Troldtekt lofter og nye gulve. Stort SOVEVÆRELSE med god skabsvæg. Godt VÆRELSE med Troldtekt lofter. Oprindelig BADEVÆRELSE med bruser.Værelsesafdeling med 3 gode VÆRELSER, ENTRÉ med ned gang til kælderen samt oprindelig BADEVÆRELSE med karbad.",1.295.000,1.739,178,1978
69208831,"Villaen er opført på en 958 m² stor grund med dejlig velanlagt have mod sydvest og hyggelig vestvendt terrasse. Villaen er opført i 1971 og har et boligarealet på i alt 145 m² som bl.a. er indrettet med 3 soverum, stor vinkelstue og badeværelse fra 2002. Nyere PVC-vinduer. Flisebelagt indkørsel med garage på 33 m² + carport på 16 m². Indeholder:Stor VINKELSTUE med et godt lysindfald fra vinduesparti mod syd og vest. God plads til sofa og spisebordsarrangement samt udgang til terrassen. Arbejdsvenligt KØKKEN med god bord- og skabsplads samt god spiseplads. BADEVÆRELSE fra 2002 med klinker, gulvvarme, og muret bruseniche. SOVEVÆRELSE med indbyggede skabe. Stort VÆRELSE som let kan opdeles i 2 værelser. VÆRELSE/KONTOR. BAGGANG fra 2002 med vask, plads til tørretumbler og vaskemaskine. GÆSTETOILET. ENTRÉ.",975.000,1.428,145,1971
